card_id,bin,issuer,card_type
c_004874,545155,CHASE,CREDIT
c_004875,511023,CHASE,CREDIT
c_004876,497272,HDFC,DEBIT
c_004877,531098,CHASE,CREDIT
c_004878,420042,ICICI,DEBIT
c_004879,558982,CITI,DEBIT
c_004880,539730,CITI,DEBIT
c_004881,519661,ICICI,DEBIT
c_004882,472806,CITI,CREDIT
c_004883,458936,HDFC,CREDIT
c_004884,494698,HDFC,CREDIT
c_004885,483646,SBI,CREDIT
c_004886,533642,HDFC,CREDIT
c_004887,458548,SBI,DEBIT
c_004888,541177,CITI,DEBIT
c_004889,530713,CITI,CREDIT
c_004890,481709,HDFC,DEBIT
c_004891,428034,SBI,CREDIT
c_004892,483623,CITI,CREDIT
c_004893,450516,CITI,DEBIT
c_004894,541382,SBI,DEBIT
c_004895,502576,ICICI,DEBIT
c_004896,494816,SBI,CREDIT
c_004897,557535,ICICI,DEBIT
c_004898,552968,ICICI,CREDIT
c_004899,421273,CITI,CREDIT
c_004900,465971,HDFC,CREDIT
c_004901,459743,CITI,CREDIT
c_004902,510225,CHASE,DEBIT
c_004903,436771,HDFC,CREDIT
c_004904,419583,SBI,DEBIT
c_004905,520228,CITI,CREDIT
c_004906,448735,HDFC,CREDIT
c_004907,494120,SBI,CREDIT
c_004908,457421,SBI,CREDIT
c_004909,474033,HDFC,CREDIT
c_004910,535305,CITI,CREDIT
c_004911,519546,CHASE,DEBIT
c_004912,435500,HDFC,DEBIT
c_004913,410144,CHASE,DEBIT
c_004914,402398,SBI,DEBIT
c_004915,481357,CHASE,DEBIT
c_004916,432714,ICICI,CREDIT
c_004917,505521,HDFC,CREDIT
c_004918,496222,CHASE,DEBIT
c_004919,473266,HDFC,DEBIT
c_004920,481428,CITI,CREDIT
c_004921,507178,CHASE,DEBIT
c_004922,536791,CHASE,CREDIT
c_004923,471675,ICICI,CREDIT
c_004924,433051,SBI,CREDIT
c_004925,530433,HDFC,CREDIT
c_004926,547574,CITI,CREDIT
c_004927,523212,HDFC,DEBIT
c_004928,404108,HDFC,CREDIT
c_004929,522211,HDFC,DEBIT
c_004930,463488,ICICI,CREDIT
c_004931,521436,HDFC,CREDIT
c_004932,477006,ICICI,DEBIT
c_004933,521524,ICICI,DEBIT
c_004934,480729,CHASE,CREDIT
c_004935,538965,CITI,CREDIT
c_004936,467205,CITI,DEBIT
c_004937,456043,HDFC,CREDIT
c_004938,459658,CITI,DEBIT
c_004939,521644,CHASE,DEBIT
c_004940,468451,CHASE,DEBIT
c_004941,474351,CHASE,DEBIT
c_004942,474058,CITI,DEBIT
c_004943,427599,ICICI,DEBIT
c_004944,424443,CITI,CREDIT
c_004945,475605,ICICI,DEBIT
c_004946,464870,HDFC,CREDIT
c_004947,493657,CHASE,CREDIT
c_004948,425401,CITI,DEBIT
c_004949,443529,CHASE,CREDIT
c_004950,555891,HDFC,CREDIT
c_004951,414907,HDFC,DEBIT
c_004952,471100,ICICI,CREDIT
c_004953,470991,ICICI,DEBIT
c_004954,492825,CHASE,CREDIT
c_004955,477599,HDFC,CREDIT
c_004956,455046,CHASE,DEBIT
c_004957,482628,HDFC,DEBIT
c_004958,453871,HDFC,DEBIT
c_004959,488226,SBI,DEBIT
c_004960,417422,HDFC,DEBIT
c_004961,436047,HDFC,CREDIT
c_004962,403035,CHASE,DEBIT
c_004963,464971,CHASE,DEBIT
c_004964,413830,HDFC,CREDIT
c_004965,433710,ICICI,DEBIT
c_004966,481079,SBI,DEBIT
c_004967,511104,CHASE,DEBIT
c_004968,495823,ICICI,CREDIT
c_004969,435674,SBI,CREDIT
c_004970,431436,HDFC,CREDIT
c_004971,428486,SBI,CREDIT
c_004972,470814,ICICI,CREDIT
c_004973,422353,CITI,CREDIT
c_004974,486363,SBI,DEBIT
c_004975,514973,SBI,DEBIT
c_004976,505244,CITI,DEBIT
c_004977,496664,HDFC,DEBIT
c_004978,470703,CITI,CREDIT
c_004979,408231,ICICI,DEBIT
c_004980,435013,ICICI,CREDIT
c_004981,545531,SBI,DEBIT
c_004982,491177,CITI,DEBIT
c_004983,454068,SBI,DEBIT
c_004984,533164,CITI,DEBIT
c_004985,488096,HDFC,CREDIT
c_004986,482877,HDFC,CREDIT
c_004987,533295,HDFC,CREDIT
c_004988,455526,SBI,CREDIT
c_004989,477251,ICICI,CREDIT
c_004990,447404,SBI,CREDIT
c_004991,529064,CHASE,CREDIT
c_004992,466351,SBI,CREDIT
c_004993,548240,CHASE,CREDIT
c_004994,553957,ICICI,DEBIT
c_004995,480247,CHASE,CREDIT
c_004996,413859,HDFC,CREDIT
c_004997,402283,CHASE,DEBIT
c_004998,502281,SBI,CREDIT
c_004999,433005,CHASE,CREDIT
c_005000,495684,ICICI,CREDIT
c_005001,521277,CITI,DEBIT
c_005002,547448,SBI,CREDIT
c_005003,499572,HDFC,DEBIT
c_005004,436625,HDFC,DEBIT
c_005005,466627,HDFC,CREDIT
c_005006,441198,SBI,CREDIT
c_005007,492858,ICICI,CREDIT
c_005008,411409,HDFC,CREDIT
c_005009,415845,CITI,DEBIT
c_005010,437050,SBI,CREDIT
c_005011,408147,CHASE,DEBIT
c_005012,504107,ICICI,CREDIT
c_005013,427303,CHASE,CREDIT
c_005014,452767,HDFC,CREDIT
c_005015,414882,ICICI,DEBIT
c_005016,497447,HDFC,DEBIT
c_005017,553220,SBI,DEBIT
c_005018,556627,CITI,CREDIT
c_005019,470107,ICICI,CREDIT
c_005020,545964,CITI,CREDIT
c_005021,440709,ICICI,CREDIT
c_005022,423804,CHASE,CREDIT
c_005023,549398,CHASE,CREDIT
c_005024,488112,SBI,CREDIT
c_005025,492809,CHASE,DEBIT
c_005026,445429,CHASE,DEBIT
c_005027,428624,CHASE,CREDIT
c_005028,437677,CHASE,DEBIT
c_005029,538696,ICICI,DEBIT
c_005030,438028,SBI,DEBIT
c_005031,442310,ICICI,DEBIT
c_005032,503320,ICICI,CREDIT
c_005033,501571,HDFC,CREDIT
c_005034,507126,SBI,DEBIT
c_005035,472554,HDFC,CREDIT
c_005036,502089,SBI,CREDIT
c_005037,426030,HDFC,DEBIT
c_005038,544816,CHASE,DEBIT
c_005039,532288,HDFC,DEBIT
c_005040,404170,SBI,DEBIT
c_005041,435614,ICICI,DEBIT
c_005042,409925,CHASE,CREDIT
c_005043,488738,CITI,CREDIT
c_005044,444487,CITI,DEBIT
c_005045,515960,CHASE,CREDIT
c_005046,526227,SBI,DEBIT
c_005047,454074,CITI,DEBIT
c_005048,483452,SBI,DEBIT
c_005049,460093,CHASE,DEBIT
c_005050,434915,CHASE,DEBIT
c_005051,559360,CHASE,DEBIT
c_005052,420922,SBI,DEBIT
c_005053,410764,HDFC,DEBIT
c_005054,499445,HDFC,CREDIT
c_005055,515611,ICICI,DEBIT
c_005056,467491,ICICI,CREDIT
c_005057,536819,CHASE,CREDIT
c_005058,489985,ICICI,CREDIT
c_005059,417900,SBI,CREDIT
c_005060,524886,ICICI,DEBIT
c_005061,406906,SBI,DEBIT
c_005062,401127,CITI,DEBIT
c_005063,417168,CITI,CREDIT
c_005064,458191,HDFC,CREDIT
c_005065,413563,CHASE,DEBIT
c_005066,461063,CHASE,CREDIT
c_005067,459699,HDFC,DEBIT
c_005068,524868,ICICI,CREDIT
c_005069,422448,SBI,CREDIT
c_005070,413545,ICICI,CREDIT
c_005071,497810,CITI,DEBIT
c_005072,537752,ICICI,CREDIT
c_005073,542635,HDFC,DEBIT
c_005074,559251,HDFC,CREDIT
c_005075,439516,ICICI,DEBIT
c_005076,547003,CHASE,DEBIT
c_005077,441057,HDFC,CREDIT
c_005078,491008,ICICI,DEBIT
c_005079,556292,SBI,CREDIT
c_005080,409909,ICICI,DEBIT
c_005081,454972,HDFC,CREDIT
c_005082,535291,CHASE,CREDIT
c_005083,430143,CHASE,CREDIT
c_005084,516779,CITI,DEBIT
c_005085,451826,ICICI,DEBIT
c_005086,403607,CITI,DEBIT
c_005087,513757,HDFC,CREDIT
c_005088,417573,CHASE,CREDIT
c_005089,403089,ICICI,CREDIT
c_005090,431919,ICICI,DEBIT
c_005091,412341,CHASE,CREDIT
c_005092,529400,SBI,CREDIT
c_005093,485076,SBI,CREDIT
c_005094,401280,CITI,CREDIT
c_005095,550743,HDFC,CREDIT
c_005096,487885,HDFC,CREDIT
c_005097,514750,ICICI,DEBIT
c_005098,502452,CHASE,CREDIT
c_005099,503113,ICICI,CREDIT
c_005100,446656,CITI,CREDIT
c_005101,488897,HDFC,DEBIT
c_005102,475506,ICICI,DEBIT
c_005103,480862,ICICI,CREDIT
c_005104,484922,HDFC,CREDIT
c_005105,505215,ICICI,DEBIT
c_005106,527662,CHASE,CREDIT
c_005107,450693,SBI,DEBIT
c_005108,550469,SBI,DEBIT
c_005109,511606,CHASE,CREDIT
c_005110,467216,HDFC,CREDIT
c_005111,545729,CITI,CREDIT
c_005112,547754,CITI,CREDIT
c_005113,539696,SBI,CREDIT
c_005114,470971,CITI,DEBIT
c_005115,422555,HDFC,CREDIT
c_005116,514492,CHASE,DEBIT
c_005117,512405,SBI,DEBIT
c_005118,532121,CHASE,DEBIT
c_005119,551798,CHASE,CREDIT
c_005120,456787,CHASE,CREDIT
c_005121,413732,HDFC,DEBIT
c_005122,473069,CITI,DEBIT
c_005123,428708,CHASE,CREDIT
c_005124,493421,CITI,DEBIT
c_005125,467811,ICICI,CREDIT
c_005126,543283,HDFC,CREDIT
c_005127,515447,HDFC,CREDIT
c_005128,410296,CHASE,DEBIT
c_005129,501968,SBI,DEBIT
c_005130,533421,CHASE,CREDIT
c_005131,503261,CITI,DEBIT
c_005132,513274,CITI,DEBIT
c_005133,413152,ICICI,DEBIT
c_005134,523108,ICICI,CREDIT
c_005135,530106,HDFC,DEBIT
c_005136,495474,CHASE,CREDIT
c_005137,448389,HDFC,DEBIT
c_005138,465317,HDFC,DEBIT
c_005139,544852,SBI,CREDIT
c_005140,532631,CITI,CREDIT
c_005141,553872,HDFC,CREDIT
c_005142,461375,ICICI,CREDIT
c_005143,447612,SBI,CREDIT
c_005144,499787,HDFC,DEBIT
c_005145,552131,CITI,DEBIT
c_005146,487462,CHASE,DEBIT
c_005147,506761,CITI,DEBIT
c_005148,453880,HDFC,DEBIT
c_005149,470429,HDFC,DEBIT
c_005150,506341,SBI,DEBIT
c_005151,432770,CITI,CREDIT
c_005152,513687,CITI,CREDIT
c_005153,557827,CHASE,CREDIT
c_005154,407238,CHASE,DEBIT
c_005155,511723,HDFC,DEBIT
c_005156,530736,SBI,CREDIT
c_005157,426034,SBI,DEBIT
c_005158,464886,CHASE,DEBIT
c_005159,413338,SBI,DEBIT
c_005160,527978,SBI,CREDIT
c_005161,451635,CHASE,CREDIT
c_005162,421613,CHASE,DEBIT
c_005163,532050,CHASE,CREDIT
c_005164,448878,HDFC,CREDIT
c_005165,525307,CHASE,CREDIT
c_005166,401628,SBI,CREDIT
c_005167,498213,CITI,CREDIT
c_005168,512481,HDFC,DEBIT
c_005169,476144,CITI,CREDIT
c_005170,480637,HDFC,CREDIT
c_005171,444653,CHASE,CREDIT
c_005172,461306,HDFC,CREDIT
c_005173,428528,CITI,CREDIT
c_005174,445382,CHASE,DEBIT
c_005175,467695,CITI,DEBIT
c_005176,421537,ICICI,DEBIT
c_005177,453727,ICICI,DEBIT
c_005178,432157,SBI,DEBIT
c_005179,403748,CHASE,DEBIT
c_005180,455475,ICICI,DEBIT
c_005181,475882,SBI,CREDIT
c_005182,492040,CHASE,CREDIT
c_005183,526609,HDFC,CREDIT
c_005184,469708,HDFC,CREDIT
c_005185,499580,CHASE,DEBIT
c_005186,477778,SBI,CREDIT
c_005187,543669,CITI,DEBIT
c_005188,551186,HDFC,DEBIT
c_005189,505347,SBI,CREDIT
c_005190,515388,CHASE,CREDIT
c_005191,517996,CHASE,CREDIT
c_005192,524212,CHASE,CREDIT
c_005193,505085,SBI,CREDIT
c_005194,503297,HDFC,CREDIT
c_005195,432957,HDFC,CREDIT
c_005196,436615,CITI,CREDIT
c_005197,481487,SBI,CREDIT
c_005198,448508,HDFC,CREDIT
c_005199,495356,HDFC,CREDIT
c_005200,550267,CITI,CREDIT
c_005201,538731,ICICI,CREDIT
c_005202,437641,CHASE,CREDIT
c_005203,478403,SBI,DEBIT
c_005204,443676,HDFC,CREDIT
c_005205,420186,CITI,CREDIT
c_005206,410641,CHASE,DEBIT
c_005207,555952,CITI,CREDIT
c_005208,460859,CITI,CREDIT
c_005209,472254,HDFC,DEBIT
c_005210,499589,CHASE,DEBIT
c_005211,480029,CHASE,CREDIT
c_005212,452997,CITI,DEBIT
c_005213,464422,ICICI,DEBIT
c_005214,467356,ICICI,DEBIT
c_005215,450850,HDFC,DEBIT
c_005216,548549,ICICI,DEBIT
c_005217,405195,HDFC,DEBIT
c_005218,429370,CITI,CREDIT
c_005219,405623,CHASE,CREDIT
c_005220,465953,CITI,CREDIT
c_005221,489951,CITI,CREDIT
c_005222,483829,SBI,DEBIT
c_005223,475903,SBI,DEBIT
c_005224,549294,CHASE,DEBIT
c_005225,490073,HDFC,CREDIT
c_005226,450556,CHASE,CREDIT
c_005227,466309,SBI,CREDIT
c_005228,537175,ICICI,CREDIT
c_005229,419099,CHASE,DEBIT
c_005230,531510,CHASE,DEBIT
c_005231,463317,SBI,CREDIT
c_005232,504180,CHASE,CREDIT
c_005233,464865,ICICI,CREDIT
c_005234,540823,CHASE,CREDIT
c_005235,417902,CHASE,DEBIT
c_005236,485726,CHASE,DEBIT
c_005237,432156,CITI,DEBIT
c_005238,513289,ICICI,CREDIT
c_005239,511298,CITI,CREDIT
c_005240,523345,CHASE,DEBIT
c_005241,555165,ICICI,CREDIT
c_005242,540687,SBI,DEBIT
c_005243,513145,CITI,CREDIT
c_005244,430650,CHASE,CREDIT
c_005245,450132,CHASE,CREDIT
c_005246,548003,CITI,DEBIT
c_005247,423712,HDFC,DEBIT
c_005248,529617,HDFC,DEBIT
c_005249,482000,ICICI,DEBIT
c_005250,449249,CITI,CREDIT
c_005251,441640,HDFC,DEBIT
c_005252,432558,SBI,DEBIT
c_005253,549980,HDFC,CREDIT
c_005254,492233,CHASE,DEBIT
c_005255,479887,SBI,CREDIT
c_005256,447938,ICICI,DEBIT
c_005257,424602,CHASE,CREDIT
c_005258,511417,CHASE,DEBIT
c_005259,461819,CITI,DEBIT
c_005260,492486,HDFC,DEBIT
c_005261,475484,ICICI,DEBIT
c_005262,500469,ICICI,CREDIT
c_005263,463067,CITI,DEBIT
c_005264,472486,HDFC,DEBIT
c_005265,414065,CHASE,CREDIT
c_005266,482147,CITI,CREDIT
c_005267,417182,SBI,DEBIT
c_005268,416066,ICICI,CREDIT
c_005269,538731,SBI,DEBIT
c_005270,490839,HDFC,CREDIT
c_005271,473405,SBI,DEBIT
c_005272,557351,ICICI,DEBIT
c_005273,448259,CITI,DEBIT
c_005274,553159,CITI,CREDIT
c_005275,406407,ICICI,CREDIT
c_005276,470734,HDFC,CREDIT
c_005277,453008,HDFC,DEBIT
c_005278,403152,CHASE,CREDIT
c_005279,425216,CITI,DEBIT
c_005280,461763,SBI,DEBIT
c_005281,433873,CHASE,CREDIT
c_005282,457832,CHASE,CREDIT
c_005283,492955,SBI,CREDIT
c_005284,515562,CHASE,DEBIT
c_005285,514706,ICICI,CREDIT
c_005286,493576,CHASE,DEBIT
c_005287,488487,SBI,CREDIT
c_005288,546123,HDFC,CREDIT
c_005289,522723,HDFC,DEBIT
c_005290,502140,CHASE,CREDIT
c_005291,427722,SBI,DEBIT
c_005292,552069,ICICI,DEBIT
c_005293,559178,SBI,DEBIT
c_005294,521286,HDFC,DEBIT
c_005295,418081,SBI,DEBIT
c_005296,425748,ICICI,CREDIT
c_005297,458348,ICICI,DEBIT
c_005298,514468,ICICI,CREDIT
c_005299,541451,CITI,CREDIT
c_005300,532185,ICICI,CREDIT
c_005301,517037,CHASE,DEBIT
c_005302,456418,CITI,DEBIT
c_005303,434497,CITI,DEBIT
c_005304,457946,CHASE,DEBIT
c_005305,557421,HDFC,DEBIT
c_005306,515763,SBI,DEBIT
c_005307,548729,SBI,CREDIT
c_005308,521099,HDFC,CREDIT
c_005309,447385,HDFC,DEBIT
c_005310,510473,ICICI,DEBIT
c_005311,408807,CHASE,CREDIT
c_005312,556772,HDFC,DEBIT
c_005313,401010,SBI,CREDIT
c_005314,449699,CHASE,CREDIT
c_005315,456515,CHASE,CREDIT
c_005316,476048,SBI,DEBIT
c_005317,442039,CITI,CREDIT
c_005318,554203,HDFC,CREDIT
c_005319,438628,ICICI,DEBIT
c_005320,414778,CHASE,DEBIT
c_005321,443293,CHASE,CREDIT
c_005322,531131,ICICI,CREDIT
c_005323,441211,CHASE,DEBIT
c_005324,532978,CHASE,CREDIT
c_005325,526459,HDFC,DEBIT
c_005326,557701,ICICI,DEBIT
c_005327,541664,SBI,DEBIT
c_005328,410352,HDFC,DEBIT
c_005329,554141,HDFC,DEBIT
c_005330,510885,ICICI,DEBIT
c_005331,489681,CITI,CREDIT
c_005332,524739,CHASE,CREDIT
c_005333,474366,CHASE,CREDIT
c_005334,544579,CHASE,DEBIT
c_005335,525680,ICICI,CREDIT
c_005336,521247,HDFC,DEBIT
c_005337,475836,SBI,CREDIT
c_005338,456779,ICICI,DEBIT
c_005339,475246,CHASE,CREDIT
c_005340,508294,CITI,CREDIT
c_005341,417054,SBI,CREDIT
c_005342,507693,ICICI,CREDIT
c_005343,431742,CHASE,CREDIT
c_005344,529782,ICICI,CREDIT
c_005345,417821,CITI,CREDIT
c_005346,428370,CHASE,CREDIT
c_005347,549128,CHASE,CREDIT
c_005348,548457,SBI,CREDIT
c_005349,485775,CHASE,DEBIT
c_005350,410951,ICICI,DEBIT
c_005351,517362,SBI,DEBIT
c_005352,447798,CITI,CREDIT
c_005353,471315,CITI,CREDIT
c_005354,436614,HDFC,DEBIT
c_005355,547837,ICICI,DEBIT
c_005356,433523,SBI,DEBIT
c_005357,469616,SBI,CREDIT
c_005358,525817,CITI,CREDIT
c_005359,451894,CHASE,DEBIT
c_005360,460254,CHASE,CREDIT
c_005361,508321,HDFC,CREDIT
c_005362,418372,SBI,DEBIT
c_005363,512628,SBI,DEBIT
c_005364,415051,ICICI,CREDIT
c_005365,412121,CITI,DEBIT
c_005366,457849,CHASE,DEBIT
c_005367,446907,CITI,DEBIT
c_005368,431944,HDFC,DEBIT
c_005369,494818,ICICI,CREDIT
c_005370,449857,CITI,DEBIT
c_005371,443567,CITI,CREDIT
c_005372,408634,HDFC,CREDIT
c_005373,548836,CHASE,DEBIT
c_005374,546012,SBI,DEBIT
c_005375,520813,CHASE,CREDIT
c_005376,451940,CITI,DEBIT
c_005377,543070,CHASE,DEBIT
c_005378,477085,CHASE,CREDIT
c_005379,520037,CITI,DEBIT
c_005380,413185,CHASE,DEBIT
c_005381,481449,SBI,CREDIT
c_005382,512968,CHASE,CREDIT
c_005383,559269,SBI,DEBIT
c_005384,513096,HDFC,CREDIT
c_005385,455145,CITI,CREDIT
c_005386,532529,ICICI,CREDIT
c_005387,404299,CITI,CREDIT
c_005388,487920,CITI,DEBIT
c_005389,487607,CHASE,DEBIT
c_005390,549648,CHASE,DEBIT
c_005391,498829,CHASE,DEBIT
c_005392,455237,ICICI,CREDIT
c_005393,517421,ICICI,CREDIT
c_005394,464237,SBI,CREDIT
c_005395,541635,CITI,DEBIT
c_005396,524145,HDFC,CREDIT
c_005397,522558,ICICI,DEBIT
c_005398,463167,SBI,CREDIT
c_005399,512832,CHASE,CREDIT
c_005400,427618,HDFC,CREDIT
c_005401,426248,SBI,CREDIT
c_005402,422789,CITI,DEBIT
c_005403,499202,CITI,CREDIT
c_005404,444251,CITI,CREDIT
c_005405,536302,CITI,CREDIT
c_005406,444409,SBI,CREDIT
c_005407,558353,SBI,DEBIT
c_005408,464437,CITI,CREDIT
c_005409,421858,CITI,CREDIT
c_005410,484937,CHASE,DEBIT
c_005411,460174,SBI,CREDIT
c_005412,412333,CITI,DEBIT
c_005413,461691,HDFC,DEBIT
c_005414,542725,HDFC,DEBIT
c_005415,503557,CITI,DEBIT
c_005416,470216,CHASE,CREDIT
c_005417,553515,HDFC,DEBIT
c_005418,453343,CHASE,CREDIT
c_005419,557933,ICICI,DEBIT
c_005420,423870,ICICI,DEBIT
c_005421,407288,HDFC,CREDIT
c_005422,456377,HDFC,CREDIT
c_005423,447285,HDFC,DEBIT
c_005424,440183,ICICI,DEBIT
c_005425,495371,ICICI,DEBIT
c_005426,419187,ICICI,DEBIT
c_005427,503541,ICICI,DEBIT
c_005428,476307,HDFC,DEBIT
c_005429,420853,ICICI,CREDIT
c_005430,411927,ICICI,DEBIT
c_005431,432032,CITI,CREDIT
c_005432,526853,ICICI,DEBIT
c_005433,429464,ICICI,CREDIT
c_005434,558438,HDFC,DEBIT
c_005435,425607,CHASE,CREDIT
c_005436,483938,CHASE,DEBIT
c_005437,402045,HDFC,DEBIT
c_005438,552524,HDFC,CREDIT
c_005439,498623,SBI,DEBIT
c_005440,445656,SBI,CREDIT
c_005441,538831,ICICI,CREDIT
c_005442,457335,CITI,CREDIT
c_005443,429814,SBI,DEBIT
c_005444,481950,SBI,CREDIT
c_005445,479808,CHASE,DEBIT
c_005446,429770,CHASE,DEBIT
c_005447,544821,CHASE,DEBIT
c_005448,434963,CHASE,DEBIT
c_005449,539732,ICICI,DEBIT
c_005450,466719,HDFC,DEBIT
c_005451,462237,CITI,DEBIT
c_005452,542951,ICICI,CREDIT
c_005453,548871,HDFC,DEBIT
c_005454,453712,ICICI,DEBIT
c_005455,499729,HDFC,DEBIT
c_005456,498214,CITI,DEBIT
c_005457,446648,SBI,DEBIT
c_005458,543231,ICICI,DEBIT
c_005459,491829,ICICI,CREDIT
c_005460,500763,ICICI,CREDIT
c_005461,438680,HDFC,DEBIT
c_005462,423136,ICICI,DEBIT
c_005463,425880,CHASE,CREDIT
c_005464,547849,SBI,CREDIT
c_005465,443417,CITI,DEBIT
c_005466,443900,CHASE,CREDIT
c_005467,406965,HDFC,DEBIT
c_005468,505091,CHASE,DEBIT
c_005469,429606,CHASE,CREDIT
c_005470,540775,CHASE,DEBIT
c_005471,556710,HDFC,DEBIT
c_005472,483849,HDFC,CREDIT
c_005473,449493,CITI,CREDIT
c_005474,467263,ICICI,CREDIT
c_005475,515978,ICICI,DEBIT
c_005476,444730,ICICI,DEBIT
c_005477,550306,SBI,DEBIT
c_005478,526701,SBI,DEBIT
c_005479,406070,SBI,DEBIT
c_005480,494637,ICICI,DEBIT
c_005481,559471,CITI,CREDIT
c_005482,419466,HDFC,CREDIT
c_005483,407200,CHASE,CREDIT
c_005484,483815,HDFC,CREDIT
c_005485,531544,SBI,DEBIT
c_005486,543588,SBI,CREDIT
c_005487,528290,CHASE,DEBIT
c_005488,460996,CHASE,CREDIT
c_005489,514337,CHASE,CREDIT
c_005490,412979,HDFC,DEBIT
c_005491,406211,CHASE,CREDIT
c_005492,471460,SBI,DEBIT
c_005493,489061,CITI,DEBIT
c_005494,484392,SBI,DEBIT
c_005495,422075,CHASE,DEBIT
c_005496,515832,ICICI,CREDIT
c_005497,555960,CHASE,DEBIT
c_005498,436056,CITI,DEBIT
c_005499,548034,HDFC,DEBIT
c_005500,543430,ICICI,DEBIT
c_005501,402852,SBI,DEBIT
c_005502,423590,ICICI,DEBIT
c_005503,450666,SBI,DEBIT
c_005504,511982,ICICI,CREDIT
c_005505,540027,HDFC,DEBIT
c_005506,556378,HDFC,CREDIT
c_005507,407725,ICICI,CREDIT
c_005508,410867,CHASE,CREDIT
c_005509,416833,HDFC,CREDIT
c_005510,471608,CHASE,DEBIT
c_005511,423256,CHASE,DEBIT
c_005512,502990,SBI,CREDIT
c_005513,515325,CITI,CREDIT
c_005514,533749,CITI,CREDIT
c_005515,451181,HDFC,DEBIT
c_005516,466746,HDFC,CREDIT
c_005517,558378,HDFC,CREDIT
c_005518,478056,CITI,DEBIT
c_005519,464606,CITI,DEBIT
c_005520,551401,HDFC,DEBIT
c_005521,426161,SBI,CREDIT
c_005522,506659,CHASE,CREDIT
c_005523,521824,CHASE,CREDIT
c_005524,418671,CITI,CREDIT
c_005525,433881,SBI,CREDIT
c_005526,407598,HDFC,CREDIT
c_005527,410226,CITI,DEBIT
c_005528,424787,CHASE,CREDIT
c_005529,480327,SBI,DEBIT
c_005530,526660,CHASE,DEBIT
c_005531,433799,ICICI,DEBIT
c_005532,545521,HDFC,CREDIT
c_005533,491752,ICICI,CREDIT
c_005534,518519,CITI,DEBIT
c_005535,515455,CHASE,DEBIT
c_005536,484566,ICICI,DEBIT
c_005537,415550,CITI,CREDIT
c_005538,554155,ICICI,CREDIT
c_005539,537398,CITI,CREDIT
c_005540,461792,SBI,CREDIT
c_005541,445783,CHASE,DEBIT
c_005542,559300,ICICI,DEBIT
c_005543,488984,CHASE,DEBIT
c_005544,442836,SBI,DEBIT
c_005545,463616,CITI,CREDIT
c_005546,511067,ICICI,CREDIT
c_005547,500695,SBI,CREDIT
c_005548,469878,ICICI,CREDIT
c_005549,465132,CITI,DEBIT
c_005550,483648,CHASE,CREDIT
c_005551,434306,ICICI,DEBIT
c_005552,544984,CITI,CREDIT
c_005553,519006,CHASE,DEBIT
c_005554,440768,CHASE,DEBIT
c_005555,487422,ICICI,DEBIT
c_005556,481720,HDFC,CREDIT
c_005557,441428,HDFC,DEBIT
c_005558,507744,CHASE,DEBIT
c_005559,464446,SBI,DEBIT
c_005560,430589,SBI,DEBIT
c_005561,424082,SBI,CREDIT
c_005562,451444,SBI,CREDIT
c_005563,446413,CHASE,DEBIT
c_005564,505159,ICICI,CREDIT
c_005565,447696,ICICI,DEBIT
c_005566,495535,CHASE,DEBIT
c_005567,474268,SBI,CREDIT
c_005568,495369,SBI,DEBIT
c_005569,480342,ICICI,CREDIT
c_005570,476150,ICICI,DEBIT
c_005571,420315,HDFC,CREDIT
c_005572,489006,SBI,CREDIT
c_005573,476815,CITI,CREDIT
c_005574,525318,SBI,DEBIT
c_005575,421247,CITI,CREDIT
c_005576,447089,SBI,CREDIT
c_005577,462295,CITI,DEBIT
c_005578,496229,HDFC,DEBIT
c_005579,429161,HDFC,CREDIT
c_005580,471594,CHASE,DEBIT
c_005581,465975,CHASE,CREDIT
c_005582,446670,CITI,CREDIT
c_005583,445489,SBI,CREDIT
c_005584,453555,SBI,DEBIT
c_005585,538493,CHASE,CREDIT
c_005586,549400,HDFC,CREDIT
c_005587,462879,HDFC,DEBIT
c_005588,521822,SBI,DEBIT
c_005589,468443,SBI,DEBIT
c_005590,538682,ICICI,CREDIT
c_005591,525857,CITI,DEBIT
c_005592,461501,HDFC,CREDIT
c_005593,522037,CITI,DEBIT
c_005594,468177,SBI,DEBIT
c_005595,419980,HDFC,DEBIT
c_005596,436782,SBI,CREDIT
c_005597,478606,ICICI,CREDIT
c_005598,540266,CHASE,DEBIT
c_005599,480881,ICICI,DEBIT
c_005600,418615,SBI,CREDIT
c_005601,403472,CHASE,CREDIT
c_005602,554753,CHASE,DEBIT
c_005603,406942,CHASE,CREDIT
c_005604,463529,CHASE,CREDIT
c_005605,559157,HDFC,DEBIT
c_005606,416740,CITI,CREDIT
c_005607,556689,HDFC,CREDIT
c_005608,488648,HDFC,CREDIT
c_005609,420323,SBI,CREDIT
c_005610,421895,SBI,DEBIT
c_005611,426837,HDFC,DEBIT
c_005612,483472,HDFC,DEBIT
c_005613,450072,HDFC,CREDIT
c_005614,411560,HDFC,CREDIT
c_005615,413815,ICICI,CREDIT
c_005616,443268,CITI,CREDIT
c_005617,534070,ICICI,DEBIT
c_005618,429575,ICICI,DEBIT
c_005619,545276,CHASE,DEBIT
c_005620,469277,CITI,CREDIT
c_005621,436964,SBI,DEBIT
c_005622,521135,CITI,CREDIT
c_005623,499805,CITI,CREDIT
