txn_id,note_text,created_at
tx_2024-01_88780,Device fingerprint inconsistent.,2025-01-25 03:53:45
tx_2024-01_144474,Cardholder reported unauthorized transaction.,2025-11-08 00:09:05
tx_2024-01_79971,Merchant previously linked to fraud ring.,2025-01-02 10:51:50
tx_2024-01_129237,Device fingerprint inconsistent.,2025-06-13 22:17:28
tx_2024-01_8716,Cardholder reported unauthorized transaction.,2025-10-03 19:22:45
tx_2024-01_25100,Cardholder reported unauthorized transaction.,2025-04-06 05:11:28
tx_2024-01_21326,Multiple failed attempts before success.,2025-04-13 09:05:11
tx_2024-01_92742,Multiple failed attempts before success.,2025-05-12 04:01:11
tx_2024-01_59370,Merchant previously linked to fraud ring.,2025-06-07 03:18:35
tx_2024-01_29012,Multiple failed attempts before success.,2025-07-15 08:25:13
tx_2024-01_68689,Device fingerprint inconsistent.,2025-03-14 00:21:22
tx_2024-01_127777,Merchant previously linked to fraud ring.,2025-03-20 13:24:17
tx_2024-01_90315,Multiple failed attempts before success.,2025-04-08 17:05:51
tx_2024-01_147117,Merchant previously linked to fraud ring.,2025-03-18 13:58:28
tx_2024-01_100744,Cardholder reported unauthorized transaction.,2025-12-09 23:59:43
tx_2024-01_37753,Multiple failed attempts before success.,2025-09-27 10:11:34
tx_2024-01_66904,Cardholder reported unauthorized transaction.,2025-10-01 12:43:58
tx_2024-01_12894,Merchant previously linked to fraud ring.,2025-05-23 09:45:11
tx_2024-01_130270,Multiple failed attempts before success.,2025-05-08 02:06:54
tx_2024-01_70805,Device fingerprint inconsistent.,2025-06-20 22:46:15
tx_2024-01_75885,Device fingerprint inconsistent.,2025-04-09 21:03:47
tx_2024-01_37336,Merchant previously linked to fraud ring.,2025-03-31 12:48:13
tx_2024-01_5416,Cardholder reported unauthorized transaction.,2025-11-23 12:24:57
tx_2024-01_78318,Merchant previously linked to fraud ring.,2025-08-31 22:55:57
tx_2024-01_17610,Multiple failed attempts before success.,2025-06-09 06:32:11
tx_2024-01_11972,Multiple failed attempts before success.,2025-01-20 07:51:54
tx_2024-01_109980,Device fingerprint inconsistent.,2025-04-28 13:54:15
tx_2024-01_92865,Device fingerprint inconsistent.,2025-01-22 11:11:56
tx_2024-01_52970,Cardholder reported unauthorized transaction.,2025-10-15 22:30:40
tx_2024-01_26037,Cardholder reported unauthorized transaction.,2025-11-11 00:57:27
tx_2024-01_130785,Multiple failed attempts before success.,2025-08-13 09:34:54
tx_2024-01_131715,Cardholder reported unauthorized transaction.,2025-03-29 21:51:00
tx_2024-01_66390,Multiple failed attempts before success.,2025-03-25 12:23:22
tx_2024-01_15411,Cardholder reported unauthorized transaction.,2025-01-06 15:41:53
tx_2024-01_39176,Cardholder reported unauthorized transaction.,2025-10-02 01:15:23
tx_2024-01_36409,Device fingerprint inconsistent.,2025-10-04 00:17:26
tx_2024-01_22978,Cardholder reported unauthorized transaction.,2025-05-02 10:44:50
tx_2024-01_9043,Multiple failed attempts before success.,2025-05-03 19:05:00
tx_2024-01_138895,Cardholder reported unauthorized transaction.,2025-08-09 23:29:32
tx_2024-01_79223,Merchant previously linked to fraud ring.,2025-10-15 19:47:25
tx_2024-01_116357,Multiple failed attempts before success.,2025-07-14 12:43:42
tx_2024-01_102530,Cardholder reported unauthorized transaction.,2025-11-02 04:31:05
tx_2024-01_86251,Cardholder reported unauthorized transaction.,2025-11-03 15:37:25
tx_2024-01_3018,Merchant previously linked to fraud ring.,2025-02-28 01:05:57
tx_2024-01_23666,Cardholder reported unauthorized transaction.,2025-04-11 02:26:50
tx_2024-01_44888,Device fingerprint inconsistent.,2025-04-25 20:57:25
tx_2024-01_40828,Multiple failed attempts before success.,2025-05-13 23:48:18
tx_2024-01_121683,Merchant previously linked to fraud ring.,2025-08-26 06:27:07
tx_2024-01_64948,Merchant previously linked to fraud ring.,2025-10-03 03:53:15
tx_2024-01_25936,Merchant previously linked to fraud ring.,2025-12-07 18:42:10
tx_2024-01_126176,Multiple failed attempts before success.,2025-05-19 16:23:12
tx_2024-01_68855,Device fingerprint inconsistent.,2025-12-14 17:10:05
tx_2024-01_99214,Multiple failed attempts before success.,2025-10-12 16:02:49
tx_2024-01_38544,Multiple failed attempts before success.,2025-11-02 06:48:42
tx_2024-01_35561,Merchant previously linked to fraud ring.,2025-12-15 04:39:51
tx_2024-01_95642,Multiple failed attempts before success.,2025-02-21 17:22:16
tx_2024-01_111153,Device fingerprint inconsistent.,2025-11-24 23:00:08
tx_2024-01_82056,Multiple failed attempts before success.,2025-09-20 02:34:46
tx_2024-01_113486,Cardholder reported unauthorized transaction.,2025-04-17 06:43:18
tx_2024-01_103497,Device fingerprint inconsistent.,2025-11-14 03:29:20
tx_2024-01_140834,Merchant previously linked to fraud ring.,2025-05-08 22:37:41
tx_2024-01_105717,Cardholder reported unauthorized transaction.,2025-09-19 19:22:57
tx_2024-01_123806,Multiple failed attempts before success.,2025-12-04 21:22:30
tx_2024-01_33335,Device fingerprint inconsistent.,2025-12-10 15:38:51
tx_2024-01_125447,Multiple failed attempts before success.,2025-02-26 08:38:23
tx_2024-01_107352,Cardholder reported unauthorized transaction.,2025-03-02 09:53:16
tx_2024-01_67307,Device fingerprint inconsistent.,2025-11-29 10:55:10
tx_2024-01_145886,Merchant previously linked to fraud ring.,2025-08-04 20:27:36
tx_2024-01_32723,Device fingerprint inconsistent.,2025-11-26 19:54:34
tx_2024-01_74257,Multiple failed attempts before success.,2025-11-09 11:18:26
tx_2024-01_79265,Merchant previously linked to fraud ring.,2025-01-30 11:55:04
tx_2024-01_86673,Multiple failed attempts before success.,2025-06-05 21:33:31
tx_2024-01_149252,Device fingerprint inconsistent.,2025-03-13 11:37:48
tx_2024-01_127897,Merchant previously linked to fraud ring.,2025-02-01 18:28:03
tx_2024-01_37299,Device fingerprint inconsistent.,2025-04-21 23:18:52
tx_2024-01_105208,Multiple failed attempts before success.,2025-06-21 22:31:55
tx_2024-01_48660,Merchant previously linked to fraud ring.,2025-11-03 15:06:59
tx_2024-01_143452,Merchant previously linked to fraud ring.,2025-11-30 19:53:50
tx_2024-01_48330,Merchant previously linked to fraud ring.,2025-02-18 20:00:41
tx_2024-01_55815,Cardholder reported unauthorized transaction.,2025-02-02 23:19:17
tx_2024-01_108149,Cardholder reported unauthorized transaction.,2025-09-05 18:03:21
tx_2024-01_91785,Device fingerprint inconsistent.,2025-12-04 09:36:43
tx_2024-01_122224,Device fingerprint inconsistent.,2025-10-16 09:54:24
tx_2024-01_67045,Multiple failed attempts before success.,2025-01-12 04:25:26
tx_2024-01_19803,Merchant previously linked to fraud ring.,2025-09-04 02:59:49
tx_2024-01_134053,Merchant previously linked to fraud ring.,2025-06-03 01:20:53
tx_2024-01_30067,Cardholder reported unauthorized transaction.,2025-03-11 07:04:48
tx_2024-01_69647,Multiple failed attempts before success.,2025-07-03 11:32:27
tx_2024-01_37619,Merchant previously linked to fraud ring.,2025-07-31 06:48:21
tx_2024-01_58390,Device fingerprint inconsistent.,2025-12-02 21:55:56
tx_2024-01_67319,Cardholder reported unauthorized transaction.,2025-01-02 14:32:19
tx_2024-01_88756,Cardholder reported unauthorized transaction.,2025-05-06 08:29:20
tx_2024-01_109455,Cardholder reported unauthorized transaction.,2025-07-08 02:10:57
tx_2024-01_4445,Device fingerprint inconsistent.,2025-05-03 05:24:57
tx_2024-01_126877,Device fingerprint inconsistent.,2025-10-17 08:47:14
tx_2024-01_39091,Device fingerprint inconsistent.,2025-01-31 19:21:33
tx_2024-01_140728,Cardholder reported unauthorized transaction.,2025-09-29 08:41:28
tx_2024-01_51425,Multiple failed attempts before success.,2025-02-14 01:28:44
tx_2024-01_111404,Merchant previously linked to fraud ring.,2025-12-11 01:40:39
tx_2024-01_76791,Multiple failed attempts before success.,2025-08-09 03:36:46
tx_2024-01_34236,Multiple failed attempts before success.,2025-11-17 19:07:16
tx_2024-01_39864,Merchant previously linked to fraud ring.,2025-06-09 18:29:35
tx_2024-01_110399,Merchant previously linked to fraud ring.,2025-01-26 04:55:29
tx_2024-01_32976,Device fingerprint inconsistent.,2025-10-23 21:37:22
tx_2024-01_66979,Merchant previously linked to fraud ring.,2025-11-01 19:02:09
tx_2024-01_4284,Cardholder reported unauthorized transaction.,2025-01-09 20:40:16
tx_2024-01_84653,Multiple failed attempts before success.,2025-10-12 02:11:54
tx_2024-01_95022,Cardholder reported unauthorized transaction.,2025-01-02 06:04:19
tx_2024-01_118737,Merchant previously linked to fraud ring.,2025-09-04 19:29:56
tx_2024-01_74201,Device fingerprint inconsistent.,2025-12-10 04:17:16
tx_2024-01_109987,Multiple failed attempts before success.,2025-03-16 09:03:02
tx_2024-01_92746,Cardholder reported unauthorized transaction.,2025-10-27 21:18:54
tx_2024-01_21224,Merchant previously linked to fraud ring.,2025-02-18 04:53:05
tx_2024-01_128101,Cardholder reported unauthorized transaction.,2025-01-19 05:08:36
tx_2024-01_93631,Device fingerprint inconsistent.,2025-01-05 11:40:51
tx_2024-01_45781,Multiple failed attempts before success.,2025-03-25 20:38:37
tx_2024-01_17017,Cardholder reported unauthorized transaction.,2025-02-18 21:10:09
tx_2024-01_105768,Merchant previously linked to fraud ring.,2025-04-05 16:55:56
tx_2024-01_16210,Merchant previously linked to fraud ring.,2025-08-10 12:49:58
tx_2024-01_90935,Device fingerprint inconsistent.,2025-02-18 17:46:36
tx_2024-01_77744,Device fingerprint inconsistent.,2025-01-06 08:02:40
tx_2024-01_72379,Cardholder reported unauthorized transaction.,2025-09-18 02:20:46
tx_2024-01_25191,Cardholder reported unauthorized transaction.,2025-03-30 01:07:31
tx_2024-01_28519,Merchant previously linked to fraud ring.,2025-08-09 22:01:45
tx_2024-01_144046,Device fingerprint inconsistent.,2025-11-03 09:34:45
tx_2024-01_8415,Cardholder reported unauthorized transaction.,2025-01-09 19:26:14
tx_2024-01_75398,Multiple failed attempts before success.,2025-10-27 14:55:25
tx_2024-01_70798,Device fingerprint inconsistent.,2025-01-08 08:41:54
tx_2024-01_62000,Device fingerprint inconsistent.,2025-10-30 04:31:54
tx_2024-01_86814,Merchant previously linked to fraud ring.,2025-03-31 04:25:46
tx_2024-01_127963,Cardholder reported unauthorized transaction.,2025-03-20 22:07:26
tx_2024-01_117120,Merchant previously linked to fraud ring.,2025-04-02 19:52:56
tx_2024-01_77512,Merchant previously linked to fraud ring.,2025-11-03 12:44:01
tx_2024-01_111891,Merchant previously linked to fraud ring.,2025-08-28 11:15:48
tx_2024-01_47368,Multiple failed attempts before success.,2025-11-04 07:31:05
tx_2024-01_110439,Merchant previously linked to fraud ring.,2025-07-21 04:56:56
tx_2024-01_117752,Cardholder reported unauthorized transaction.,2025-12-16 03:59:29
tx_2024-01_8660,Multiple failed attempts before success.,2025-07-14 07:21:58
tx_2024-01_119311,Multiple failed attempts before success.,2025-05-15 05:36:46
tx_2024-01_140803,Multiple failed attempts before success.,2025-04-01 12:32:56
tx_2024-01_47810,Cardholder reported unauthorized transaction.,2025-02-10 19:57:17
tx_2024-01_147595,Device fingerprint inconsistent.,2025-11-24 05:27:26
tx_2024-01_70570,Multiple failed attempts before success.,2025-11-27 10:47:44
tx_2024-01_113408,Cardholder reported unauthorized transaction.,2025-08-10 08:03:33
tx_2024-01_34002,Device fingerprint inconsistent.,2025-10-20 09:35:02
tx_2024-01_95743,Multiple failed attempts before success.,2025-11-19 00:31:14
tx_2024-01_99421,Cardholder reported unauthorized transaction.,2025-06-04 18:50:03
tx_2024-01_43183,Device fingerprint inconsistent.,2025-01-06 05:08:20
tx_2024-01_69981,Multiple failed attempts before success.,2025-04-25 05:37:18
tx_2024-01_114025,Merchant previously linked to fraud ring.,2025-11-17 05:11:12
tx_2024-01_76024,Multiple failed attempts before success.,2025-03-15 03:03:20
tx_2024-01_97144,Merchant previously linked to fraud ring.,2025-08-01 19:05:24
tx_2024-01_111912,Cardholder reported unauthorized transaction.,2025-11-21 14:02:31
tx_2024-01_107397,Cardholder reported unauthorized transaction.,2025-11-07 03:25:56
tx_2024-01_108934,Cardholder reported unauthorized transaction.,2025-06-09 21:00:31
tx_2024-01_29378,Multiple failed attempts before success.,2025-08-18 14:10:44
tx_2024-01_4926,Device fingerprint inconsistent.,2025-02-25 03:05:43
tx_2024-01_59841,Merchant previously linked to fraud ring.,2025-03-20 17:56:58
tx_2024-01_555,Multiple failed attempts before success.,2025-06-11 12:18:20
tx_2024-01_2156,Multiple failed attempts before success.,2025-04-25 19:37:28
tx_2024-01_50245,Cardholder reported unauthorized transaction.,2025-03-08 20:30:28
tx_2024-01_123329,Merchant previously linked to fraud ring.,2025-04-23 07:55:38
tx_2024-01_121286,Cardholder reported unauthorized transaction.,2025-09-27 14:47:44
tx_2024-01_56265,Device fingerprint inconsistent.,2025-08-10 13:52:51
tx_2024-01_78477,Multiple failed attempts before success.,2025-10-28 18:11:30
tx_2024-01_15412,Device fingerprint inconsistent.,2025-05-20 13:16:34
tx_2024-01_6517,Multiple failed attempts before success.,2025-08-19 17:24:32
tx_2024-01_116305,Multiple failed attempts before success.,2025-11-07 20:27:48
tx_2024-01_67900,Cardholder reported unauthorized transaction.,2025-10-16 21:32:45
tx_2024-01_33107,Multiple failed attempts before success.,2025-11-05 16:50:49
tx_2024-01_68082,Multiple failed attempts before success.,2025-04-02 12:03:41
tx_2024-01_147337,Merchant previously linked to fraud ring.,2025-09-14 01:06:13
tx_2024-01_33280,Merchant previously linked to fraud ring.,2025-10-17 01:06:56
tx_2024-01_33608,Cardholder reported unauthorized transaction.,2025-02-12 16:58:51
tx_2024-01_71447,Multiple failed attempts before success.,2025-09-01 10:05:39
tx_2024-01_79370,Merchant previously linked to fraud ring.,2025-03-14 06:11:04
tx_2024-01_58550,Merchant previously linked to fraud ring.,2025-01-21 06:05:49
tx_2024-01_137253,Merchant previously linked to fraud ring.,2025-07-19 04:38:41
tx_2024-01_105525,Merchant previously linked to fraud ring.,2025-04-27 04:47:46
tx_2024-01_149838,Cardholder reported unauthorized transaction.,2025-03-24 01:46:12
tx_2024-01_15195,Cardholder reported unauthorized transaction.,2025-06-18 17:25:41
tx_2024-01_64644,Merchant previously linked to fraud ring.,2025-02-19 22:55:20
tx_2024-01_67748,Cardholder reported unauthorized transaction.,2025-01-20 10:32:51
tx_2024-01_128558,Cardholder reported unauthorized transaction.,2025-10-30 19:36:00
tx_2024-01_138495,Device fingerprint inconsistent.,2025-07-25 10:23:34
tx_2024-01_54734,Multiple failed attempts before success.,2025-05-08 07:30:00
tx_2024-01_2197,Merchant previously linked to fraud ring.,2025-02-14 09:29:51
tx_2024-01_92413,Multiple failed attempts before success.,2025-02-13 14:44:39
tx_2024-01_69432,Multiple failed attempts before success.,2025-01-23 01:16:31
tx_2024-01_146553,Device fingerprint inconsistent.,2025-08-07 15:31:32
tx_2024-01_133213,Merchant previously linked to fraud ring.,2025-02-16 17:47:39
tx_2024-01_104339,Cardholder reported unauthorized transaction.,2025-08-05 19:56:35
tx_2024-01_55791,Device fingerprint inconsistent.,2025-01-14 02:16:44
tx_2024-01_13753,Cardholder reported unauthorized transaction.,2025-03-04 14:34:03
tx_2024-01_39282,Merchant previously linked to fraud ring.,2025-06-13 06:54:21
tx_2024-01_30102,Multiple failed attempts before success.,2025-06-15 23:47:42
tx_2024-01_123805,Multiple failed attempts before success.,2025-02-22 21:45:10
tx_2024-01_57642,Device fingerprint inconsistent.,2025-09-13 07:21:46
tx_2024-01_146271,Cardholder reported unauthorized transaction.,2025-08-06 03:11:35
tx_2024-01_94321,Multiple failed attempts before success.,2025-08-26 15:02:34
tx_2024-01_130967,Merchant previously linked to fraud ring.,2025-05-30 14:08:13
tx_2024-01_60656,Multiple failed attempts before success.,2025-03-19 09:02:41
tx_2024-01_137873,Multiple failed attempts before success.,2025-03-04 08:14:20
tx_2024-01_122411,Cardholder reported unauthorized transaction.,2025-01-22 12:44:30
tx_2024-01_117853,Cardholder reported unauthorized transaction.,2025-06-25 02:06:53
tx_2024-01_142620,Device fingerprint inconsistent.,2025-08-22 09:12:54
tx_2024-01_73022,Cardholder reported unauthorized transaction.,2025-04-09 19:52:26
tx_2024-01_130532,Multiple failed attempts before success.,2025-12-02 07:00:54
tx_2024-01_145978,Merchant previously linked to fraud ring.,2025-09-11 11:07:28
tx_2024-01_15566,Multiple failed attempts before success.,2025-05-27 15:13:35
tx_2024-01_65656,Device fingerprint inconsistent.,2025-03-16 01:08:37
tx_2024-01_137266,Device fingerprint inconsistent.,2025-01-21 11:59:15
tx_2024-01_728,Merchant previously linked to fraud ring.,2025-09-03 16:19:03
tx_2024-01_106108,Multiple failed attempts before success.,2025-11-29 05:00:42
tx_2024-01_149639,Merchant previously linked to fraud ring.,2025-04-20 05:44:54
tx_2024-01_115367,Multiple failed attempts before success.,2025-01-18 14:24:11
tx_2024-01_119721,Cardholder reported unauthorized transaction.,2025-11-11 15:47:57
tx_2024-01_138224,Multiple failed attempts before success.,2025-04-08 02:22:42
tx_2024-01_52596,Multiple failed attempts before success.,2025-11-15 22:55:43
